student_id,last_name,first_name,city,state,country,program,graduation term,graduation year,phone_no_cell,phone_no_land,skill_1,skill_2,work_city,work_country,job_type,industry
gt6760,Tinklin,Garner,Cleveland,Ohio,United States,Technology Management,Fall,2021,561-724-4011,363-627-8937,Adaptability,,Cali - Colombia,Colombia,Not seeking an internship,Aerospace and Defense
yr2844,Rupke,Yuma,Tucson,Arizona,United States,Actuarial Science,Fall,2020,367-520-8997,898-665-9323,Critical Thinking,,Tokyo - Japan,Japan,Summer classes,Lifestyle & Consumer
kh4216,Hendron,Kally,Des Moines,Iowa,United States,Information Knowledge Strategy,Fall,2020,422-908-5556,600-304-4983,Empathy,,Cambridge - MA,United States (USA),Still Seeking Education,Governance
ac9121,Cutford,Annabell,Las Vegas,Nevada,United States,Sustainability Science,Summer,2022,194-737-4491,,Shipping,,Irvine - CA,United States (USA),Military Service,Food & Agriculture
da9759,Addis,Danila,Houston,Texas,United States,Sports Management,Summer,2017,613-654-7600,,Self Motivation,,Herndon - VA,United States (USA),Not seeking an internship,Energy
bp1358,Pimme,Brewer,Clearwater,Florida,United States,Sports Management,Spring,2016,122-542-7037,,Contract Negotiation,,Westbury - NY,United States (USA),Summer classes,Food & Agriculture
kl8697,Local,Kippar,Chicago,Illinois,United States,Strategic Communication,Summer,2018,832-279-5479,887-110-3328,Contract Negotiation,,Boston - MA,United States (USA),Fellowship,Governance
wm8243,Mabbett,Wilbur,Youngstown,Ohio,United States,Sports Management,Fall,2016,347-128-1739,,Decision Making,,Pasadena - CA,United States (USA),Postponing job search,Healthcare
fs8890,Sheringham,Fina,Washington,District of Columbia,United States,Enterprise Risk Management,Fall,2021,139-860-6669,444-967-8763,POS Skills,,Sao Paulo - Brazil,Brazil,Summer classes,Geospatial/Mapping
ks2885,Straun,Kesley,Nashville,Tennessee,United States,Bioethics,Spring,2016,533-582-9826,881-386-1046,Problem Solving,,North Vancouver - BC - Canada,Canada,Fellowship,Aerospace and Defense
iv6827,Vakhonin,Ian,North Little Rock,Arkansas,United States,Sports Management,Fall,2021,653-351-4187,,Shipping,,Basking Ridge - NJ,United States (USA),Summer classes,Data/Technology
bs7868,Spinetti,Brier,Durham,North Carolina,United States,Wealth Management,Spring,2021,723-158-5514,160-710-0028,Critical Thinking,,Woodland Hills - CA,United States (USA),Still Seeking Internship,Lifestyle & Consumer
af4730,Faber,Antonie,Phoenix,Arizona,United States,Human Capital Management,Spring,2020,392-187-3180,,Collaboration,,New York - NY,United States (USA),Still Seeking Education,Geospatial/Mapping
mg9306,Gapp,Minor,New Orleans,Louisiana,United States,Applied Analytics,Summer,2018,723-916-7103,248-564-5706,Shipping,Debugging,Munich - Germany,Germany,Research,Lifestyle & Consumer
dg9792,Grier,Dyann,Bronx,New York,United States,Construction Administration,Fall,2017,118-657-2468,,Self Motivation,,Westbury - NY,United States (USA),Job,Governance
ld9538,Dunsmuir,Leone,Newton,Massachusetts,United States,Bioethics,Summer,2018,566-685-1321,425-538-0927,Problem Solving,,Minneapolis - MN,United States (USA),Internship,Housing/Real Estate
gp1161,Pedler,Gardner,Saint Petersburg,Florida,United States,Enterprise Risk Management,Summer,2016,156-445-9753,,Active Listening,,Los Angeles - CA,United States (USA),Still Seeking Internship,Geospatial/Mapping
jc6043,Cottrell,Joyce,Washington,District of Columbia,United States,Enterprise Risk Management,Summer,2021,432-182-8890,167-241-0026,Collaboration,,Richardson - TX,United States (USA),Graduate School,Media
mg2430,Gomersall,Maud,Billings,Montana,United States,Information Knowledge Strategy,Summer,2022,203-757-7317,,Collaboration,,Santa Clara - CA,United States (USA),Fellowship,Energy
ig2465,Greave,Ingelbert,Monticello,Minnesota,United States,Negotiation and Conflict Resolution,Summer,2017,492-648-9387,743-488-5910,QuickBooks,,Fort Lauderdale - FL,United States (USA),Internship,Energy
nl4174,Litt,Noella,Sacramento,California,United States,Applied Analytics,Summer,2022,802-970-2008,,Problem Solving,HTML & CSS,Hoboken - NJ,United States (USA),Summer classes,Aerospace and Defense
mg6885,Gaze,Mercy,Vienna,Virginia,United States,Enterprise Risk Management,Spring,2019,335-143-8631,874-687-2075,POS Skills,,Woodland Hills - CA,United States (USA),Still Seeking Internship,Finance & Investment
jy8726,Yuranovev,Johnna,Clearwater,Florida,United States,Bioethics,Spring,2016,849-894-5376,725-370-5896,Conflict Resolution,,Tampa - FL,United States (USA),Still Seeking Internship,Healthcare
cr4093,Rushbrooke,Curtice,Oklahoma City,Oklahoma,United States,Human Capital Management,Fall,2020,876-589-1478,,QuickBooks,,Peekskill - NY,United States (USA),Not seeking an internship,Aerospace and Defense
cd3688,Durand,Cyb,Atlanta,Georgia,United States,Narrative Medicine,Fall,2016,721-500-1475,291-127-0534,Office Equipment,,Edison - NJ,United States (USA),Service Organization,Media
ms1694,Sich,Mandel,Syracuse,New York,United States,Enterprise Risk Management,Summer,2020,838-241-2156,,Microsoft Offices,,Tampa - FL,United States (USA),Still Seeking Internship,Finance & Investment
fd5383,Domanek,Farley,Corpus Christi,Texas,United States,Negotiation and Conflict Resolution,Spring,2018,739-462-1463,860-886-5881,Office Equipment,,Columbus - OH,United States (USA),Own Venture,Food & Agriculture
ks4901,Sinnock,Kamila,Washington,District of Columbia,United States,Human Capital Management,Summer,2016,735-402-2939,,Office Equipment,,Milan - Italy,Italy,Internship,Governance
mk5958,Kivelhan,Mil,El Paso,Texas,United States,Sustainability Science,Fall,2019,730-905-3864,733-933-5300,Adaptability,,Bangkok - Thailand,Thailand,Postponing job search,Energy
js6273,Syer,Jeannine,Boston,Massachusetts,United States,Applied Analytics,Summer,2018,854-387-5236,576-914-0401,Self Motivation,Data Visualization,Mumbai - India,India,Military Service,Data/Technology
jm5268,MacAlester,Jeremy,Washington,District of Columbia,United States,Applied Analytics,Spring,2016,251-594-6892,662-336-3771,Decision Making,Adobe Creative Suite,Cranford - NJ,United States (USA),Still Seeking Internship,Aerospace and Defense
rh5818,Hawyes,Rockey,Rochester,New York,United States,Nonprofit Management,Fall,2019,325-120-1432,955-614-3591,Problem Solving,,Hong Kong - Hong Kong S.A.R.,Hong Kong S.A.R.,Summer classes,Food & Agriculture
yg2691,Gale,Yorgo,Montgomery,Alabama,United States,Information Knowledge Strategy,Spring,2017,158-980-7119,674-929-8086,Adaptability,,West Orange - NJ,United States (USA),Research,Business & Legal Services
cr4093,Rushbrooke,Curtice,Oklahoma City,Oklahoma,United States,Human Capital Management,Fall,2020,876-589-1478,,QuickBooks,,Asuncion - Paraguay,Paraguay,Graduate School,Healthcare
db7191,Burree,Davin,Grand Rapids,Michigan,United States,Insurance Management,Fall,2020,786-410-4981,,Problem Solving,,Woodlawn - MD,United States (USA),Own Venture,Education
jd3659,Domingues,Johnette,Springfield,Massachusetts,United States,Insurance Management,Fall,2021,482-559-1929,688-960-3697,Leadership,,Franklin Lakes - NJ,United States (USA),Job,Research & Consulting
ts4222,Stranaghan,Trey,Sioux Falls,South Dakota,United States,Nonprofit Management,Spring,2022,421-926-7014,,Customer Service,,Gurugram - India,India,Not seeking an internship,Healthcare
vc1713,Corey,Valaria,Stamford,Connecticut,United States,Strategic Communication,Spring,2016,367-367-8763,914-371-1855,Contract Negotiation,,Edinburgh - United Kingdom,United Kingdom,Own Venture,Energy
ed1553,Domerc,Eulalie,Silver Spring,Maryland,United States,Information Knowledge Strategy,Fall,2018,536-881-3955,,Customer Needs Analysis,,Miami - FL,United States (USA),Military Service,Data/Technology
gw7339,Wyper,Gloria,Lynn,Massachusetts,United States,Wealth Management,Spring,2021,801-935-5432,,Active Listening,,Kansas City - KS,United States (USA),Research,Food & Agriculture
dd4202,Danjoie,Denver,Baton Rouge,Louisiana,United States,Sustainability Science,Summer,2016,108-258-9925,,Salesforce,,Emeryville - CA,United States (USA),Still Seeking Internship,Data/Technology
ew6449,Worvell,Ennis,Baltimore,Maryland,United States,Construction Administration,Summer,2021,494-560-7779,,Salesforce,,Manila - Philippines,Philippines,Summer classes,Healthcare
ae1847,Egginton,Andra,Bryan,Texas,United States,Construction Administration,Spring,2020,831-172-7338,,Accounting,,Chapel Hill - NC,United States (USA),Still Seeking Internship,Geospatial/Mapping
lk6589,Kitchenside,Lynn,Richmond,California,United States,Information Knowledge Strategy,Summer,2019,873-881-2718,459-182-7794,Cashier Skills,,Emeryville - CA,United States (USA),Fellowship,Energy
gb3398,Brehault,Garrek,Chicago,Illinois,United States,Sustainability Management,Summer,2016,839-943-6518,594-723-9309,Empathy,,Sacramento - CA,United States (USA),Other Intentions,Transportation
ha7223,Auton,Hunfredo,Akron,Ohio,United States,Insurance Management,Summer,2019,444-183-6923,,Leadership,,Irving - TX,United States (USA),Not seeking an internship,Research & Consulting
kb7377,Bromley,Kathye,Boca Raton,Florida,United States,Bioethics,Summer,2020,323-397-3706,607-284-0927,Microsoft Offices,,Auburn Hills - MI,United States (USA),Graduate School,Environment & Weather
nw7519,Whimper,Norman,Durham,North Carolina,United States,Negotiation and Conflict Resolution,Summer,2020,792-286-7331,374-542-6313,Collaboration,,Guangzhou - China,China Mainland,Not seeking an internship,Transportation
ja4200,Antonutti,Johannah,Santa Monica,California,United States,Negotiation and Conflict Resolution,Fall,2020,-3644,,POS Skills,,White Plains - NY,United States (USA),Other Intentions,Housing/Real Estate
as6112,Shellshear,Athena,Annapolis,Maryland,United States,Nonprofit Management,Spring,2017,235-157-0627,,Problem Solving,,Peekskill - NY,United States (USA),Service Organization,Aerospace and Defense
ks5694,Sweeten,Kassandra,Detroit,Michigan,United States,Bioethics,Spring,2021,168-767-7573,892-975-5614,Communication,,Liaocheng - China,China Mainland,Other Intentions,Education
gd5734,Daggett,Ganny,Torrance,California,United States,Sustainability Management,Fall,2019,469-413-2894,421-307-3041,Customer Needs Analysis,,Baltimore - MD,United States (USA),Still Seeking Internship,Media
lt4524,Tottman,Liam,Newark,Delaware,United States,Actuarial Science,Summer,2018,819-138-2683,731-562-8200,Organization,,Gurugram - India,India,Still Seeking Internship,Scientific Research
bs4446,Scutter,Benny,New York City,New York,United States,Insurance Management,Fall,2021,503-531-5926,916-339-1751,Billing,,Mountainside - NJ,United States (USA),Military Service,Insurance
bg7620,Gilcrist,Bucky,Saint Paul,Minnesota,United States,Negotiation and Conflict Resolution,Summer,2022,957-631-0522,727-117-2686,Decision Making,,Wilmington - DE,United States (USA),Summer classes,Housing/Real Estate
mh2321,Heinish,Myrtice,Wilkes Barre,Pennsylvania,United States,Sustainability Science,Summer,2019,444-928-3148,,Scheduling,,Beirut - Lebanon,Lebanon,Job,Housing/Real Estate
bp1358,Pimme,Brewer,Clearwater,Florida,United States,Sports Management,Spring,2016,122-542-7037,,Contract Negotiation,,Cranford - NJ,United States (USA),Still Seeking Internship,Insurance
kr5967,Riepl,Kamilah,Fort Smith,Arkansas,United States,Wealth Management,Spring,2016,292-198-9710,,Referral Marketing,,Salt Lake City - UT,United States (USA),Military Service,Finance & Investment
tm5521,McAdam,Torrie,Birmingham,Alabama,United States,Wealth Management,Summer,2016,610-190-0154,886-714-6879,Presentation,,San Mateo - CA,United States (USA),Summer classes,Governance
oh9585,Hamberston,Olive,Greenville,South Carolina,United States,Wealth Management,Summer,2018,410-775-3460,,Product Knowledge,,North Vancouver - BC - Canada,Canada,Graduate School,Transportation
rg9279,Gresch,Rosaleen,El Paso,Texas,United States,Strategic Communication,Fall,2016,822-970-2750,527-358-7639,Empathy,,Long Beach - NY,United States (USA),Still Seeking Employment,Governance
rp3484,Peres,Ryan,Richmond,Virginia,United States,Human Capital Management,Spring,2017,682-190-9184,,Leadership,,Santa Monica - CA,United States (USA),Job,Education
bb2437,Boncore,Blakelee,Syracuse,New York,United States,Strategic Communication,Summer,2020,189-167-1455,606-750-8081,Shipping,,Santiago - Chile,Chile,Research,Data/Technology
bs8708,Surtees,Barny,Lexington,Kentucky,United States,Insurance Management,Summer,2021,942-643-4755,575-546-4735,Customer Service,,Providence - RI,United States (USA),Not seeking an internship,Education
nl6747,Lushey,Nigel,Aurora,Colorado,United States,Sustainability Management,Fall,2016,823-271-4327,,Cashier Skills,,Sao Paulo - Brazil,Brazil,Internship,Finance & Investment
js9832,Skinley,Jean,Santa Monica,California,United States,Negotiation and Conflict Resolution,Fall,2016,812-397-0492,,Conflict Resolution,,Edinburgh - United Kingdom,United Kingdom,Other Intentions,Business & Legal Services
pr8327,Raisbeck,Prince,Bakersfield,California,United States,Negotiation and Conflict Resolution,Fall,2020,294-383-1200,,Critical Thinking,,Woodlawn - MD,United States (USA),Job,Housing/Real Estate
qt7012,Treneer,Quincey,Huntington,West Virginia,United States,Human Capital Management,Summer,2020,577-482-4537,272-816-1512,POS Skills,,Houston - TX,United States (USA),Still Seeking Internship,Geospatial/Mapping
mt1791,Toye,Martica,Dallas,Texas,United States,Sports Management,Spring,2019,756-624-7724,667-938-3073,Customer Service,,Houston - TX,United States (USA),Military Service,Geospatial/Mapping
rf7418,Forster,Rhody,Fresno,California,United States,Negotiation and Conflict Resolution,Summer,2020,861-601-0762,958-773-2550,Billing,,New Haven - CT,United States (USA),Still Seeking Employment,Transportation
la4794,Ahrens,Lazar,Charleston,West Virginia,United States,Sustainability Management,Summer,2016,790-939-1193,465-686-1664,Office Equipment,,Baltimore - MD,United States (USA),Graduate School,Research & Consulting
eb2909,Bullivent,Eula,Saint Paul,Minnesota,United States,Sustainability Science,Summer,2016,975-123-8481,,Data Entry,,Princeton - NJ,United States (USA),Still Seeking Education,Transportation
td3781,Dan,Tori,Huntington,West Virginia,United States,Enterprise Risk Management,Spring,2020,789-815-7879,,Data Entry,,Salt Lake City - UT,United States (USA),Own Venture,Insurance
pj2704,Juares,Philip,Chandler,Arizona,United States,Wealth Management,Fall,2021,278-680-4538,,Critical Thinking,,Tampa - FL,United States (USA),Own Venture,Research & Consulting
ad5003,Danjoie,Auberta,Lansing,Michigan,United States,Strategic Communication,Summer,2020,829-557-3470,,Public Speaking,,Scottsdale - AZ,United States (USA),Internship,Housing/Real Estate
ts1054,Snaddin,Thornton,Colorado Springs,Colorado,United States,Bioethics,Summer,2017,771-372-2646,520-564-4246,Adaptability,,New Haven - CT,United States (USA),Own Venture,Healthcare
hg8958,Gegg,Hilario,Pasadena,California,United States,Technology Management,Fall,2022,275-675-1381,818-521-2125,Critical Thinking,,Puerto Real - PR,United States (USA),Fellowship,Media
db6981,Bromidge,Deane,Paterson,New Jersey,United States,Strategic Communication,Summer,2019,436-876-8462,433-610-9141,Cashier Skills,,New York - NY,United States (USA),Internship,Education
tf5214,Franke,Toddy,Raleigh,North Carolina,United States,Wealth Management,Summer,2017,798-753-1246,246-425-7093,Lead Qualification,,Pearl River - NY,United States (USA),Still Seeking Education,Transportation
lm1004,Mollindinia,Lavena,Jacksonville,Florida,United States,Insurance Management,Spring,2017,374-459-7888,,Salesforce,,London - United Kingdom,United Kingdom,Still Seeking Education,Business & Legal Services
mg4811,Gillingham,Marleah,Dallas,Texas,United States,Technology Management,Spring,2022,430-455-4864,646-851-5640,Negotiation,,Guangzhou - China,China Mainland,Graduate School,Education
wm6121,McRonald,Willi,Erie,Pennsylvania,United States,Construction Administration,Fall,2019,876-369-6049,965-513-4486,POS Skills,,Dubai - United Arab Emirates,United Arab Emirates,Military Service,Research & Consulting
